Id,Class
31709,Sydney
31710,Perth
31711,Sydney
31712,Sydney
31713,Sydney
31714,Sydney
31715,Sydney
31716,Sydney
31717,Brisbane
31718,Melbourne
31719,Sydney
31720,Sydney
31721,Sydney
31722,Brisbane
31723,Sydney
31724,Brisbane
31725,Perth
31726,Sydney
31727,Sydney
31728,Perth
31729,Sydney
31730,Sydney
31731,Brisbane
31732,Sydney
31733,Sydney
31734,Sydney
31735,Sydney
31736,Sydney
31737,Melbourne
31738,Perth
31739,Sydney
31740,Perth
31741,Sydney
31742,Sydney
31743,Perth
31744,Sydney
31745,Sydney
31746,Sydney
31747,Perth
31748,Sydney
31749,Melbourne
31750,Perth
31751,Sydney
31752,Perth
31753,Sydney
31754,Perth
31755,Sydney
31756,Brisbane
31757,Perth
31758,Sydney
31759,Brisbane
31760,Sydney
31761,Brisbane
31762,Sydney
31763,Melbourne
31764,Perth
31765,Melbourne
31766,Brisbane
31767,Sydney
31768,Sydney
31769,Sydney
31770,Sydney
31771,Brisbane
31772,Sydney
31773,Melbourne
31774,Melbourne
31775,Sydney
31776,Brisbane
31777,Melbourne
31778,Melbourne
31779,Sydney
31780,Sydney
31781,Sydney
31782,Melbourne
31783,Sydney
31784,Sydney
31785,Brisbane
31786,Perth
31787,Sydney
31788,Sydney
31789,Perth
31790,Sydney
31791,Melbourne
31792,Sydney
31793,Sydney
31794,Sydney
31795,Sydney
31796,Brisbane
31797,Sydney
31798,Sydney
31799,Sydney
31800,Brisbane
31801,Brisbane
31802,Melbourne
31803,Sydney
31804,Melbourne
31805,Sydney
31806,Sydney
31807,Melbourne
31808,Perth
31809,Sydney
31810,Sydney
31811,Brisbane
31812,Sydney
31813,Brisbane
31814,Melbourne
31815,Sydney
31816,Sydney
31817,Sydney
31818,Brisbane
31819,Sydney
31820,Sydney
31821,Sydney
31822,Sydney
31823,Perth
31824,Sydney
31825,Brisbane
31826,Sydney
31827,Sydney
31828,Sydney
31829,Melbourne
31830,Sydney
31831,Sydney
31832,Sydney
31833,Sydney
31834,Perth
31835,Perth
31836,Sydney
31837,Perth
31838,Melbourne
31839,Sydney
31840,Sydney
31841,Perth
31842,Brisbane
31843,Sydney
31844,Melbourne
31845,Perth
31846,Perth
31847,Sydney
31848,Brisbane
31849,Perth
31850,Sydney
31851,Brisbane
31852,Melbourne
31853,Sydney
31854,Sydney
31855,Perth
31856,Sydney
31857,Melbourne
31858,Sydney
31859,Sydney
31860,Melbourne
31861,Perth
31862,Sydney
31863,Brisbane
31864,Sydney
31865,Brisbane
31866,Sydney
31867,Sydney
31868,Sydney
31869,Sydney
31870,Sydney
31871,Perth
31872,Sydney
31873,Sydney
31874,Perth
31875,Sydney
31876,Sydney
31877,Brisbane
31878,Perth
31879,Melbourne
31880,Brisbane
31881,Brisbane
31882,Sydney
31883,Sydney
31884,Sydney
31885,Perth
31886,Sydney
31887,Perth
31888,Melbourne
31889,Melbourne
31890,Brisbane
31891,Perth
31892,Sydney
31893,Sydney
31894,Sydney
31895,Sydney
31896,Sydney
31897,Perth
31898,Sydney
31899,Sydney
31900,Sydney
31901,Sydney
31902,Sydney
31903,Sydney
31904,Brisbane
31905,Melbourne
31906,Sydney
31907,Sydney
31908,Sydney
31909,Brisbane
31910,Melbourne
31911,Sydney
31912,Sydney
31913,Melbourne
31914,Sydney
31915,Sydney
31916,Brisbane
31917,Sydney
31918,Melbourne
31919,Sydney
31920,Sydney
31921,Sydney
31922,Brisbane
31923,Sydney
31924,Sydney
31925,Sydney
31926,Brisbane
31927,Brisbane
31928,Brisbane
31929,Sydney
31930,Melbourne
31931,Perth
31932,Perth
31933,Perth
31934,Sydney
31935,Sydney
31936,Melbourne
31937,Sydney
31938,Perth
31939,Melbourne
31940,Sydney
31941,Sydney
31942,Melbourne
31943,Melbourne
31944,Sydney
31945,Brisbane
31946,Sydney
31947,Sydney
31948,Sydney
31949,Sydney
31950,Sydney
31951,Brisbane
31952,Brisbane
31953,Sydney
31954,Sydney
31955,Sydney
31956,Melbourne
31957,Melbourne
31958,Brisbane
31959,Sydney
31960,Sydney
31961,Sydney
31962,Perth
31963,Sydney
31964,Perth
31965,Sydney
31966,Sydney
31967,Sydney
31968,Sydney
31969,Melbourne
31970,Sydney
31971,Brisbane
31972,Sydney
31973,Sydney
31974,Sydney
31975,Melbourne
31976,Sydney
31977,Brisbane
31978,Melbourne
31979,Sydney
31980,Melbourne
31981,Sydney
31982,Melbourne
31983,Melbourne
31984,Sydney
31985,Sydney
31986,Brisbane
31987,Sydney
31988,Brisbane
31989,Brisbane
31990,Sydney
31991,Melbourne
31992,Sydney
31993,Melbourne
31994,Sydney
31995,Melbourne
31996,Melbourne
31997,Brisbane
31998,Sydney
31999,Sydney
32000,Sydney
32001,Brisbane
32002,Melbourne
32003,Melbourne
32004,Sydney
32005,Brisbane
32006,Perth
32007,Sydney
32008,Sydney
32009,Sydney
32010,Sydney
32011,Melbourne
32012,Sydney
32013,Perth
32014,Perth
32015,Sydney
32016,Perth
32017,Melbourne
32018,Brisbane
32019,Sydney
32020,Brisbane
32021,Sydney
32022,Melbourne
32023,Sydney
32024,Sydney
32025,Sydney
32026,Perth
32027,Sydney
32028,Sydney
32029,Sydney
32030,Sydney
32031,Sydney
32032,Perth
32033,Brisbane
32034,Melbourne
32035,Sydney
32036,Sydney
32037,Brisbane
32038,Brisbane
32039,Sydney
32040,Brisbane
32041,Sydney
32042,Melbourne
32043,Perth
32044,Melbourne
32045,Sydney
32046,Sydney
32047,Sydney
32048,Sydney
32049,Melbourne
32050,Brisbane
32051,Sydney
32052,Melbourne
32053,Brisbane
32054,Sydney
32055,Brisbane
32056,Melbourne
32057,Sydney
32058,Sydney
32059,Sydney
32060,Sydney
32061,Sydney
32062,Sydney
32063,Perth
32064,Brisbane
32065,Sydney
32066,Sydney
32067,Melbourne
32068,Sydney
32069,Sydney
32070,Sydney
32071,Melbourne
32072,Brisbane
32073,Melbourne
32074,Brisbane
32075,Melbourne
32076,Sydney
32077,Perth
32078,Sydney
32079,Perth
32080,Brisbane
32081,Sydney
32082,Sydney
32083,Perth
32084,Brisbane
32085,Brisbane
32086,Sydney
32087,Brisbane
32088,Sydney
32089,Sydney
32090,Melbourne
32091,Sydney
32092,Sydney
32093,Brisbane
32094,Sydney
32095,Sydney
32096,Sydney
32097,Sydney
32098,Brisbane
32099,Sydney
32100,Brisbane
32101,Perth
32102,Melbourne
32103,Brisbane
32104,Sydney
32105,Melbourne
32106,Sydney
32107,Brisbane
32108,Perth
32109,Melbourne
32110,Melbourne
32111,Sydney
32112,Perth
32113,Sydney
32114,Melbourne
32115,Perth
32116,Sydney
32117,Sydney
32118,Sydney
32119,Sydney
32120,Sydney
32121,Brisbane
32122,Perth
32123,Sydney
32124,Sydney
32125,Sydney
32126,Brisbane
32127,Brisbane
32128,Sydney
32129,Brisbane
32130,Melbourne
32131,Sydney
32132,Melbourne
32133,Sydney
32134,Perth
32135,Sydney
32136,Brisbane
32137,Sydney
32138,Sydney
32139,Perth
32140,Sydney
32141,Brisbane
32142,Sydney
32143,Perth
32144,Brisbane
32145,Perth
32146,Melbourne
32147,Sydney
32148,Sydney
32149,Sydney
32150,Sydney
32151,Melbourne
32152,Sydney
32153,Melbourne
32154,Melbourne
32155,Perth
32156,Sydney
32157,Brisbane
32158,Sydney
32159,Brisbane
32160,Perth
32161,Sydney
32162,Brisbane
32163,Sydney
32164,Sydney
32165,Brisbane
32166,Sydney
32167,Melbourne
32168,Melbourne
32169,Sydney
32170,Brisbane
32171,Brisbane
32172,Sydney
32173,Perth
32174,Sydney
32175,Sydney
32176,Sydney
32177,Sydney
32178,Brisbane
32179,Sydney
32180,Sydney
32181,Sydney
32182,Melbourne
32183,Sydney
32184,Sydney
32185,Brisbane
32186,Sydney
32187,Sydney
32188,Brisbane
32189,Sydney
32190,Sydney
32191,Sydney
32192,Melbourne
32193,Melbourne
32194,Sydney
32195,Melbourne
32196,Sydney
32197,Sydney
32198,Sydney
32199,Sydney
32200,Melbourne
32201,Brisbane
32202,Sydney
32203,Sydney
32204,Brisbane
32205,Sydney
32206,Brisbane
32207,Melbourne
32208,Sydney
32209,Sydney
32210,Sydney
32211,Sydney
32212,Melbourne
32213,Melbourne
32214,Brisbane
32215,Sydney
32216,Sydney
32217,Sydney
32218,Brisbane
32219,Melbourne
32220,Sydney
32221,Brisbane
32222,Sydney
32223,Sydney
32224,Sydney
32225,Perth
32226,Brisbane
32227,Sydney
32228,Sydney
32229,Melbourne
32230,Sydney
32231,Sydney
32232,Sydney
32233,Melbourne
32234,Brisbane
32235,Brisbane
32236,Melbourne
32237,Sydney
32238,Brisbane
32239,Melbourne
32240,Sydney
32241,Brisbane
32242,Sydney
32243,Brisbane
32244,Sydney
32245,Sydney
32246,Melbourne
32247,Sydney
32248,Sydney
32249,Sydney
32250,Sydney
32251,Melbourne
32252,Melbourne
32253,Sydney
32254,Brisbane
32255,Brisbane
32256,Sydney
32257,Brisbane
32258,Sydney
32259,Sydney
32260,Brisbane
32261,Perth
32262,Perth
32263,Melbourne
32264,Sydney
32265,Sydney
32266,Sydney
32267,Sydney
32268,Sydney
32269,Sydney
32270,Brisbane
32271,Sydney
32272,Brisbane
32273,Sydney
32274,Sydney
32275,Perth
32276,Melbourne
32277,Melbourne
32278,Sydney
32279,Sydney
32280,Sydney
32281,Sydney
32282,Brisbane
32283,Sydney
32284,Sydney
32285,Brisbane
32286,Sydney
32287,Perth
32288,Sydney
32289,Perth
32290,Brisbane
32291,Sydney
32292,Melbourne
32293,Sydney
32294,Sydney
32295,Melbourne
32296,Brisbane
32297,Sydney
32298,Melbourne
32299,Sydney
32300,Melbourne
32301,Brisbane
32302,Sydney
32303,Melbourne
32304,Sydney
32305,Melbourne
32306,Sydney
32307,Sydney
32308,Melbourne
32309,Perth
32310,Sydney
32311,Sydney
32312,Sydney
32313,Melbourne
32314,Sydney
32315,Sydney
32316,Brisbane
32317,Brisbane
32318,Sydney
32319,Brisbane
32320,Sydney
32321,Brisbane
32322,Sydney
32323,Perth
32324,Brisbane
32325,Melbourne
32326,Melbourne
32327,Melbourne
32328,Sydney
32329,Sydney
32330,Sydney
32331,Sydney
32332,Sydney
32333,Melbourne
32334,Melbourne
32335,Sydney
32336,Sydney
32337,Melbourne
32338,Sydney
32339,Brisbane
32340,Perth
32341,Brisbane
32342,Melbourne
32343,Brisbane
32344,Sydney
32345,Sydney
32346,Melbourne
32347,Perth
32348,Melbourne
32349,Brisbane
32350,Melbourne
32351,Sydney
32352,Sydney
32353,Perth
32354,Sydney
32355,Brisbane
32356,Sydney
32357,Perth
32358,Sydney
32359,Sydney
32360,Brisbane
32361,Perth
32362,Sydney
32363,Sydney
32364,Melbourne
32365,Perth
32366,Sydney
32367,Perth
32368,Sydney
32369,Sydney
32370,Brisbane
32371,Sydney
32372,Sydney
32373,Sydney
32374,Sydney
32375,Sydney
32376,Sydney
32377,Sydney
32378,Sydney
32379,Melbourne
32380,Brisbane
32381,Melbourne
32382,Sydney
32383,Sydney
32384,Sydney
32385,Brisbane
32386,Sydney
32387,Sydney
32388,Sydney
32389,Sydney
32390,Sydney
32391,Sydney
32392,Brisbane
32393,Sydney
32394,Sydney
32395,Sydney
32396,Melbourne
32397,Melbourne
32398,Sydney
32399,Sydney
32400,Melbourne
32401,Sydney
32402,Sydney
32403,Sydney
32404,Brisbane
32405,Melbourne
32406,Sydney
32407,Sydney
32408,Sydney
32409,Sydney
32410,Brisbane
32411,Brisbane
32412,Perth
32413,Perth
32414,Sydney
32415,Perth
32416,Perth
32417,Sydney
32418,Sydney
32419,Melbourne
32420,Perth
32421,Melbourne
32422,Sydney
32423,Melbourne
32424,Sydney
32425,Sydney
32426,Sydney
32427,Sydney
32428,Sydney
32429,Brisbane
32430,Sydney
32431,Sydney
32432,Perth
32433,Melbourne
32434,Brisbane
32435,Sydney
32436,Melbourne
32437,Brisbane
32438,Brisbane
32439,Sydney
32440,Melbourne
32441,Brisbane
32442,Sydney
32443,Sydney
32444,Sydney
32445,Sydney
32446,Brisbane
32447,Perth
32448,Sydney
32449,Sydney
32450,Melbourne
32451,Brisbane
32452,Sydney
32453,Sydney
32454,Sydney
32455,Sydney
32456,Sydney
32457,Sydney
32458,Brisbane
32459,Sydney
32460,Sydney
32461,Sydney
32462,Sydney
32463,Sydney
32464,Sydney
32465,Brisbane
32466,Sydney
32467,Melbourne
32468,Melbourne
32469,Melbourne
32470,Brisbane
32471,Brisbane
32472,Sydney
32473,Sydney
32474,Perth
32475,Sydney
32476,Perth
32477,Brisbane
32478,Sydney
32479,Sydney
32480,Sydney
32481,Brisbane
32482,Sydney
32483,Sydney
32484,Sydney
32485,Sydney
32486,Sydney
32487,Brisbane
32488,Melbourne
32489,Sydney
32490,Sydney
32491,Melbourne
32492,Perth
32493,Brisbane
32494,Sydney
32495,Melbourne
32496,Brisbane
32497,Sydney
32498,Sydney
32499,Melbourne
32500,Sydney
32501,Sydney
32502,Sydney
32503,Perth
32504,Melbourne
32505,Sydney
32506,Brisbane
32507,Sydney
32508,Sydney
32509,Sydney
32510,Sydney
32511,Melbourne
32512,Melbourne
32513,Sydney
32514,Melbourne
32515,Perth
32516,Melbourne
32517,Sydney
32518,Sydney
32519,Sydney
32520,Sydney
32521,Sydney
32522,Sydney
32523,Sydney
32524,Sydney
32525,Perth
32526,Brisbane
32527,Brisbane
32528,Melbourne
32529,Sydney
32530,Perth
32531,Sydney
32532,Sydney
32533,Sydney
32534,Sydney
32535,Sydney
32536,Perth
32537,Sydney
32538,Brisbane
32539,Sydney
32540,Melbourne
32541,Sydney
32542,Sydney
32543,Sydney
32544,Melbourne
32545,Sydney
32546,Brisbane
32547,Sydney
32548,Sydney
32549,Melbourne
32550,Sydney
32551,Sydney
32552,Sydney
32553,Sydney
32554,Melbourne
32555,Perth
32556,Sydney
32557,Sydney
32558,Brisbane
32559,Melbourne
32560,Sydney
32561,Melbourne
32562,Sydney
32563,Brisbane
32564,Melbourne
32565,Sydney
32566,Sydney
32567,Sydney
32568,Sydney
32569,Brisbane
32570,Brisbane
32571,Sydney
32572,Brisbane
32573,Sydney
32574,Brisbane
32575,Perth
32576,Melbourne
32577,Sydney
32578,Sydney
32579,Brisbane
32580,Sydney
32581,Brisbane
32582,Brisbane
32583,Sydney
32584,Brisbane
32585,Sydney
32586,Melbourne
32587,Sydney
32588,Brisbane
32589,Sydney
32590,Sydney
32591,Sydney
32592,Sydney
32593,Melbourne
32594,Brisbane
32595,Perth
32596,Brisbane
32597,Sydney
32598,Sydney
32599,Sydney
32600,Perth
32601,Brisbane
32602,Melbourne
32603,Brisbane
32604,Melbourne
32605,Perth
32606,Sydney
32607,Brisbane
32608,Melbourne
32609,Sydney
32610,Sydney
32611,Melbourne
32612,Sydney
32613,Sydney
32614,Sydney
32615,Sydney
32616,Sydney
32617,Sydney
32618,Melbourne
32619,Sydney
32620,Perth
32621,Sydney
32622,Sydney
32623,Sydney
32624,Brisbane
32625,Sydney
32626,Sydney
32627,Sydney
32628,Brisbane
32629,Melbourne
32630,Sydney
32631,Sydney
32632,Perth
32633,Melbourne
32634,Melbourne
32635,Perth
32636,Perth
32637,Sydney
32638,Brisbane
32639,Sydney
32640,Sydney
32641,Perth
32642,Sydney
32643,Sydney
32644,Sydney
32645,Sydney
32646,Melbourne
32647,Sydney
32648,Melbourne
32649,Sydney
32650,Sydney
32651,Sydney
32652,Sydney
32653,Sydney
32654,Sydney
32655,Sydney
32656,Sydney
32657,Sydney
32658,Melbourne
32659,Sydney
32660,Sydney
32661,Sydney
32662,Sydney
32663,Sydney
32664,Sydney
32665,Melbourne
32666,Brisbane
32667,Sydney
32668,Sydney
32669,Sydney
32670,Brisbane
32671,Brisbane
32672,Melbourne
32673,Sydney
32674,Brisbane
32675,Sydney
32676,Melbourne
32677,Sydney
32678,Sydney
32679,Sydney
32680,Melbourne
32681,Melbourne
32682,Perth
32683,Sydney
32684,Sydney
32685,Sydney
32686,Sydney
32687,Brisbane
32688,Sydney
32689,Sydney
32690,Perth
32691,Sydney
32692,Perth
32693,Brisbane
32694,Brisbane
32695,Sydney
32696,Sydney
32697,Sydney
32698,Perth
32699,Sydney
32700,Brisbane
32701,Melbourne
32702,Sydney
32703,Sydney
32704,Sydney
32705,Brisbane
32706,Melbourne
32707,Brisbane
32708,Sydney
32709,Perth
32710,Melbourne
32711,Sydney
32712,Brisbane
32713,Sydney
32714,Sydney
32715,Sydney
32716,Melbourne
32717,Perth
32718,Melbourne
32719,Perth
32720,Melbourne
32721,Sydney
32722,Brisbane
32723,Sydney
32724,Sydney
32725,Perth
32726,Sydney
32727,Sydney
32728,Perth
32729,Sydney
32730,Melbourne
32731,Brisbane
32732,Brisbane
32733,Sydney
32734,Sydney
32735,Sydney
32736,Sydney
32737,Sydney
32738,Sydney
32739,Sydney
32740,Sydney
32741,Sydney
32742,Sydney
32743,Melbourne
32744,Sydney
32745,Perth
32746,Perth
32747,Sydney
32748,Sydney
32749,Perth
32750,Sydney
32751,Brisbane
32752,Sydney
32753,Brisbane
32754,Melbourne
32755,Brisbane
32756,Melbourne
32757,Brisbane
32758,Sydney
32759,Perth
32760,Sydney
32761,Sydney
32762,Sydney
32763,Sydney
32764,Sydney
32765,Melbourne
32766,Sydney
32767,Melbourne
32768,Melbourne
32769,Melbourne
32770,Brisbane
32771,Sydney
32772,Brisbane
32773,Melbourne
32774,Sydney
32775,Melbourne
32776,Sydney
32777,Brisbane
32778,Sydney
32779,Sydney
32780,Sydney
32781,Perth
32782,Brisbane
32783,Brisbane
32784,Sydney
32785,Brisbane
32786,Perth
32787,Sydney
32788,Sydney
32789,Sydney
32790,Melbourne
32791,Sydney
32792,Sydney
32793,Brisbane
32794,Sydney
32795,Brisbane
32796,Sydney
32797,Perth
32798,Perth
32799,Sydney
32800,Sydney
32801,Sydney
32802,Perth
32803,Melbourne
32804,Melbourne
32805,Sydney
32806,Sydney
32807,Sydney
32808,Perth
32809,Sydney
32810,Perth
32811,Sydney
32812,Perth
32813,Sydney
32814,Sydney
32815,Sydney
32816,Sydney
32817,Sydney
32818,Sydney
32819,Sydney
32820,Sydney
32821,Perth
32822,Sydney
32823,Sydney
32824,Sydney
32825,Sydney
32826,Brisbane
32827,Brisbane
32828,Sydney
32829,Perth
32830,Melbourne
32831,Melbourne
32832,Sydney
32833,Melbourne
32834,Sydney
32835,Sydney
32836,Sydney
32837,Sydney
32838,Sydney
32839,Brisbane
32840,Sydney
32841,Sydney
32842,Brisbane
32843,Melbourne
32844,Brisbane
32845,Melbourne
32846,Sydney
32847,Melbourne
32848,Brisbane
32849,Sydney
32850,Brisbane
32851,Sydney
32852,Sydney
32853,Perth
32854,Sydney
32855,Melbourne
32856,Sydney
32857,Melbourne
32858,Sydney
32859,Sydney
32860,Sydney
32861,Brisbane
32862,Melbourne
32863,Brisbane
32864,Sydney
32865,Brisbane
32866,Sydney
32867,Sydney
32868,Sydney
32869,Sydney
32870,Melbourne
32871,Sydney
32872,Melbourne
32873,Brisbane
32874,Brisbane
32875,Brisbane
32876,Sydney
32877,Brisbane
32878,Sydney
32879,Sydney
32880,Sydney
32881,Sydney
32882,Brisbane
32883,Brisbane
32884,Melbourne
32885,Brisbane
32886,Brisbane
32887,Sydney
32888,Sydney
32889,Brisbane
32890,Sydney
32891,Brisbane
32892,Sydney
32893,Sydney
32894,Brisbane
32895,Sydney
32896,Sydney
32897,Sydney
32898,Sydney
32899,Brisbane
32900,Sydney
32901,Brisbane
32902,Melbourne
32903,Sydney
32904,Sydney
32905,Sydney
32906,Sydney
32907,Sydney
32908,Brisbane
32909,Sydney
32910,Sydney
32911,Melbourne
32912,Brisbane
32913,Melbourne
32914,Perth
32915,Sydney
32916,Melbourne
32917,Melbourne
32918,Sydney
32919,Sydney
32920,Perth
32921,Sydney
32922,Brisbane
32923,Sydney
32924,Melbourne
32925,Brisbane
32926,Sydney
32927,Sydney
32928,Brisbane
32929,Brisbane
32930,Brisbane
32931,Brisbane
32932,Sydney
32933,Sydney
32934,Brisbane
32935,Brisbane
32936,Sydney
32937,Sydney
32938,Sydney
32939,Sydney
32940,Perth
32941,Sydney
32942,Perth
32943,Sydney
32944,Sydney
32945,Perth
32946,Sydney
32947,Perth
32948,Sydney
32949,Sydney
32950,Melbourne
32951,Brisbane
32952,Perth
32953,Sydney
32954,Sydney
32955,Brisbane
32956,Brisbane
32957,Sydney
32958,Perth
32959,Sydney
32960,Brisbane
32961,Brisbane
32962,Sydney
32963,Perth
32964,Sydney
32965,Brisbane
32966,Sydney
32967,Sydney
32968,Sydney
32969,Sydney
32970,Melbourne
32971,Perth
32972,Sydney
32973,Sydney
32974,Sydney
32975,Melbourne
32976,Sydney
32977,Melbourne
32978,Sydney
32979,Perth
32980,Sydney
32981,Brisbane
32982,Brisbane
32983,Melbourne
32984,Sydney
32985,Sydney
32986,Perth
32987,Sydney
32988,Sydney
32989,Sydney
32990,Sydney
32991,Sydney
32992,Sydney
32993,Sydney
32994,Sydney
32995,Sydney
32996,Sydney
32997,Perth
32998,Sydney
32999,Melbourne
33000,Sydney
33001,Sydney
33002,Sydney
33003,Sydney
33004,Perth
33005,Sydney
33006,Brisbane
33007,Melbourne
33008,Perth
33009,Perth
33010,Brisbane
33011,Brisbane
33012,Perth
33013,Sydney
33014,Brisbane
33015,Sydney
33016,Sydney
33017,Sydney
33018,Sydney
33019,Brisbane
33020,Brisbane
33021,Perth
33022,Melbourne
33023,Brisbane
33024,Brisbane
33025,Perth
33026,Melbourne
33027,Brisbane
33028,Sydney
33029,Sydney
33030,Perth
33031,Brisbane
33032,Sydney
33033,Sydney
33034,Sydney
33035,Sydney
33036,Brisbane
33037,Brisbane
33038,Sydney
33039,Perth
33040,Sydney
33041,Melbourne
33042,Brisbane
33043,Sydney
33044,Melbourne
33045,Sydney
33046,Perth
33047,Perth
33048,Brisbane
33049,Sydney
33050,Sydney
33051,Sydney
33052,Melbourne
33053,Brisbane
33054,Sydney
33055,Sydney
33056,Sydney
33057,Sydney
33058,Sydney
33059,Melbourne
33060,Melbourne
33061,Perth
33062,Brisbane
33063,Sydney
33064,Sydney
33065,Brisbane
33066,Sydney
33067,Sydney
33068,Melbourne
33069,Brisbane
33070,Brisbane
33071,Melbourne
33072,Brisbane
33073,Brisbane
33074,Sydney
33075,Melbourne
33076,Melbourne
33077,Sydney
33078,Sydney
33079,Sydney
33080,Sydney
33081,Melbourne
33082,Sydney
33083,Brisbane
33084,Sydney
33085,Sydney
33086,Sydney
33087,Melbourne
33088,Sydney
33089,Sydney
33090,Perth
33091,Sydney
33092,Sydney
33093,Sydney
33094,Sydney
33095,Perth
33096,Sydney
33097,Sydney
33098,Brisbane
33099,Brisbane
33100,Perth
33101,Melbourne
33102,Sydney
33103,Sydney
33104,Sydney
33105,Perth
33106,Brisbane
33107,Sydney
33108,Brisbane
33109,Perth
33110,Sydney
33111,Brisbane
33112,Sydney
33113,Sydney
33114,Sydney
33115,Sydney
33116,Sydney
33117,Brisbane
33118,Melbourne
33119,Sydney
33120,Sydney
33121,Sydney
33122,Sydney
33123,Melbourne
33124,Sydney
33125,Brisbane
33126,Perth
33127,Perth
33128,Brisbane
